molecule_smiles,taskMask,y_cac,y_lip,y_sol,y_ppb,y_ld5,y_cle
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,"[0, 1, 0, 0, 1, 0]",0.0,-0.94,0.0,0.0,1.811,0.0
CC(N)C(O)C(=O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.353,0.0,0.0,0.0
CSc1ccc(Cl)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.598,0.0
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(N)cccn23)n1,"[0, 1, 0, 0, 0, 0]",0.0,3.4,0.0,0.0,0.0,0.0
N[C@@H](CS/C(Cl)=C/Cl)C(=O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.49,0.0,0.0,0.0
CC=Cc1ccc(O)c(O)c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.351,0.0,0.0,0.0
O=C([O-])c1ccc(Cl)o1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.719,0.0,0.0,0.0
O=P(O)(O)CCCl,"[0, 0, 1, 0, 1, 0]",0.0,0.0,0.84,0.0,1.628,0.0
O=C(O)C(O)c1ccccc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.032,0.0,0.0,0.0
CC(C)N(C(=O)CCl)c1ccccc1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-2.481,0.0,2.474,0.0
CC(C)Oc1ccccc1N,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.255,0.0
CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.851,0.0
CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.3,0.0
O=P(OCCCl)(OCCCl)OCC(CCl)(CCl)COP(=O)(OCCCl)OCCCl,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.4,0.0,0.0,0.0
C[SiH](Cl)Cl,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.566,0.0
O=[N+]([O-])c1ccc(O)c(Cl)c1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.285,0.0
O=S(=O)(CCCl)COCS(=O)(=O)CCCl,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.251,0.0
CC=CC(=O)OC(=O)C=CC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.736,0.0
COC(=O)c1c(Cl)cc(Cl)cc1-c1cnc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,"[1, 0, 0, 0, 0, 0]",-4.538,0.0,0.0,0.0,0.0,0.0
CC1=CCC(=C(C)C)CC1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-4.287,0.0,1.492,0.0
CC(C)N1CCN(C(=O)NCc2ccc(Cl)c(Cl)c2)CC1,"[0, 1, 0, 0, 0, 0]",0.0,2.75,0.0,0.0,0.0,0.0
OCCOCCOCCO,"[0, 0, 1, 0, 1, 0]",0.0,0.0,0.823,0.0,0.946,0.0
O=c1[nH]nc(-c2ccccc2)c2conc12,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.329,0.0
Cc1cccc(Cl)c1O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.774,0.0,0.0,0.0
CC12CCC(C(O)C1=O)C2(C)C,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.925,0.0,0.0,0.0
N=C(N)c1cccc(CC(CC(=O)N2CCNCC2)NS(=O)(=O)c2ccc3ccccc3c2)c1,"[1, 0, 0, 0, 0, 0]",-7.031,0.0,0.0,0.0,0.0,0.0
COc1cc([N+](=O)[O-])ccc1N,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-3.205,0.0,2.227,0.0
COc1ccccc1Nc1cc(Oc2cc(C)c(C)nc2-c2ccccn2)ccn1,"[0, 1, 0, 0, 0, 0]",0.0,3.37,0.0,0.0,0.0,0.0
CCCCCCCCCCC1CO1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-5.923,0.0,0.0,0.0
COc1cc2c(NC(=O)Nc3c(Cl)cccc3Cl)ncnc2cc1OCC1CCN(C)CC1,"[0, 1, 0, 0, 0, 0]",0.0,2.7,0.0,0.0,0.0,0.0
C[C@H](C(=O)[O-])[C@@H](C)C(=O)[O-],"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.688,0.0,0.0,0.0
CCN(CC)C(=O)CCl,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-0.243,0.0,2.476,0.0
O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,"[1, 0, 0, 0, 0, 0]",-4.838,0.0,0.0,0.0,0.0,0.0
CCCCOCC,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-1.55,0.0,1.738,0.0
CC(=O)NCCO,"[0, 0, 1, 0, 1, 0]",0.0,0.0,0.987,0.0,0.583,0.0
Nc1nc(CCc2ccccc2)cc(=O)[nH]1,"[0, 1, 0, 0, 0, 0]",0.0,1.4,0.0,0.0,0.0,0.0
NC(=O)NCC(=O)NCC(=O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.9,0.0,0.0,0.0
c1cc[nH]c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.173,0.0,0.0,0.0
C1O[C@@H]1[C@@H]1CO1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,1.065,0.0,0.0,0.0
CCN(CC)CCSSCCN(CC)CC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.891,0.0
CC(C)C(C)(C)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.411,0.0,0.0,0.0
C=Cc1ccccc1.Cc1ccccc1.c1ccccc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.961,0.0,0.0,0.0
Cc1ccc(-c2ccncc2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,"[0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,98.21,0.0,0.0
O=C(CCN1CCCCC1)Nc1ccc(-c2cccn3c(=O)cc(N4CCOCC4)nc23)c2sc3ccccc3c12,"[0, 1, 0, 0, 0, 0]",0.0,2.9,0.0,0.0,0.0,0.0
CCC(Br)(CC)C(=O)NC(N)=O,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-2.68,0.0,2.875,0.0
C=CS(C)(=O)=O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.27,0.0
C=C(c1ccccc1)[C@H]1OC[C@@H](N)[C@H](C)O1,"[1, 0, 0, 0, 0, 0]",-4.988,0.0,0.0,0.0,0.0,0.0
CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OCOC(=O)C(C)(C)C)CC3)CC2=O)cc1,"[1, 0, 0, 0, 0, 0]",-4.26,0.0,0.0,0.0,0.0,0.0
Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1,"[0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,93.1,0.0,0.0
CNC(=O)CSP(=O)(OC)OC,"[0, 0, 1, 0, 1, 0]",0.0,0.0,0.671,0.0,3.852,0.0
CCCC(=O)OC(C)(C)Cc1ccccc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-4.136,0.0,0.0,0.0
CC1(C)OCC(COC(=O)Cc2ccc3c(c2)OCc2ccccc2C3=O)O1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.619,0.0
O=c1[nH]c2nc[nH]c(=O)c2[nH]1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-2.96,0.0,1.937,0.0
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],"[0, 0, 1, 0, 1, 0]",0.0,0.0,-2.338,0.0,3.178,0.0
CCCCOC(=O)c1ccc([N+]([O-])=Cc2ccc(N(CC)CC)cc2)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.186,0.0
FC(F)(F)c1ccc(N2CCNCC2)nc1Cl,"[1, 0, 0, 0, 0, 0]",-4.6,0.0,0.0,0.0,0.0,0.0
Cc1cc(Cl)ccc1OCC(=O)O,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-2.503,0.0,2.457,0.0
CC(=O)[O-].CC(=O)[O-].[Co+2],"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.294,0.0,0.0,0.0
C(CCOCC1CO1)COCC1CO1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-0.561,0.0,2.251,0.0
CC(C)CC(N)C(=O)NCC(=O)NCC(=O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.31,0.0,0.0,0.0
O=c1oc(-c2ccc(-c3nc4ccccc4c(=O)o3)cc2)nc2ccccc12,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-6.517,0.0,0.0,0.0
CN(C)Cc1c[nH]c2ccc(Br)cc12,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-4.06,0.0,0.0,0.0
Cc1cc(=O)cc(-c2ccccc2)o1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.474,0.0
[Li+].[OH-],"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.662,0.0,0.0,0.0
CCC1(CCC(C)C)C(=O)N=C(O)NC1=O,"[0, 0, 0, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,11.75
c1nc[nH]n1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,1.006,0.0,1.596,0.0
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1)c1cc2ccc(C(F)(F)F)cc2s1,"[1, 0, 0, 0, 0, 0]",-5.192,0.0,0.0,0.0,0.0,0.0
CCOC(=O)/C=C\C(=O)OCC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.09,0.0,0.0,0.0
ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.417,0.0
OC(=S)CCCCCCCC(O)=S,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.39,0.0,0.0,0.0
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)OCc1ccccc1,"[1, 0, 0, 0, 0, 0]",-5.8,0.0,0.0,0.0,0.0,0.0
Cc1ccc(O)cc1C,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-1.38,0.0,2.225,0.0
COC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C#N.C[O-].Cc1cc(N)ccc1N=Nc1ccc(N)cc1.[Na+],"[0, 0, 1, 0, 0, 0]",0.0,0.0,-7.532,0.0,0.0,0.0
ClC(COCC(Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.017,0.0
CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.284,0.0
O=CC1C(=O)N(c2ccccc2)N=C1c1ccccc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.525,0.0
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-4.933,0.0,0.0,0.0
NCCCCCCNCCCCCCCCCCC(=O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.302,0.0,0.0,0.0
C=CC(=O)OCC(C)CC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.653,0.0,0.0,0.0
C/N=C(\NC#N)NCCSCc1csc(N=C(N)N)n1,"[1, 0, 0, 0, 0, 0]",-5.659,0.0,0.0,0.0,0.0,0.0
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4F)c3)c2s1,"[0, 1, 0, 0, 0, 0]",0.0,0.69,0.0,0.0,0.0,0.0
O=Cc1cc([N+](=O)[O-])ccc1O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.32,0.0
CCCCC(C=CC(C)=O)CC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.316,0.0
CC(=O)CC(=O)Nc1ccc(-c2ccc(NC(=O)CC(C)=O)c(C)c2)cc1C,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-5.325,0.0,0.0,0.0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.13,0.0
CCCC(=O)N(C)C(=O)ON=C1CSCCS1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.14,0.0
C/C(=C\C(=O)O)C(=O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.694,0.0,0.0,0.0
O=CNC(N1CCOCC1)C(Cl)(Cl)Cl,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.422,0.0
O=C(O)CC(Br)C(=O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.215,0.0,0.0,0.0
CCCCCCOc1ccc(C(=NO)c2ccccc2)c(O)c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.47,0.0,0.0,0.0
COCCOCCOc1cc(Nc2c(C)cc(C)c(S(=O)(=O)[O-])c2C)c2c(c1N)C(=O)c1ccccc1C2=O.[Na+],"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.239,0.0,0.0,0.0
C=CC(=O)OCC(C)(C)COC(=O)C=C,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.499,0.0
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-8.381,0.0,0.0,0.0
O=C([O-])CCl.[Na+],"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.849,0.0,0.0,0.0
CC(=O)Nc1ccc(N)c(S(=O)(=O)O)c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.232,0.0,0.0,0.0
CC1CC2OC2CC1COC(=O)C1CC2OC2CC1C,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.772,0.0
CCC(C(O)c1ccc2[nH]c(=O)ccc2c1)N1CCN(c2cccc(Cl)c2)CC1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.916,0.0
O=C(O)CCP(=O)(O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.501,0.0,0.0,0.0
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-0.848,0.0,3.246,0.0
CCCCC(CC)CO,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-2.16,0.0,1.803,0.0
CCCCCCCCC(=O)[O-].CCCCCCCCC(=O)[O-].[Ca+2],"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.413,0.0,0.0,0.0
C[Si](C)(O)O[Si](C)(C)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.18,0.0,0.0,0.0
CC(C)(C#N)c1cnc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)s1,"[0, 1, 0, 0, 0, 0]",0.0,1.9,0.0,0.0,0.0,0.0
CC(=O)N(C)C(=O)Oc1cccc(C(C)(C)C)c1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.397,0.0
CCCCNC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.317,0.0
O=C(O)[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.2,0.0,0.0,0.0
CCOP(=O)(SC(C)CC)SC(C)CC,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-3.038,0.0,3.863,0.0
NC(=O)c1cc(O)cc2nc(-c3ccc(O)cc3)oc12,"[0, 1, 0, 0, 0, 0]",0.0,2.3,0.0,0.0,0.0,0.0
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCc1cccc(C(F)(F)F)c1,"[0, 1, 0, 0, 0, 0]",0.0,2.62,0.0,0.0,0.0,0.0
Cc1cc(Cl)cc(O)c1O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.05,0.0
CCCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(CC(=O)O)c3)c2n1,"[0, 1, 0, 0, 0, 0]",0.0,0.14,0.0,0.0,0.0,0.0
CCOC(=O)CN=C=O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.058,0.0
CCCCCCC(CC=CCCCCCCCC(=O)O)OS(=O)(=O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.578,0.0,0.0,0.0
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.922,0.0
CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2F)nc2nc(N)sc12,"[0, 0, 0, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,30.9
CNCCS(=O)(=O)[O-].[Na+],"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.191,0.0,0.0,0.0
CN(C)S(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,"[0, 0, 0, 1, 0, 1]",0.0,0.0,0.0,98.04,0.0,3.0
CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-6.889,0.0,0.0,0.0
Nc1cn(N2CCOCC2)n[o+]1.[Cl-],"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.147,0.0,0.0,0.0
Brc1ccccc1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-2.569,0.0,1.765,0.0
O=C(CCCN1CCN(c2ccccc2)CC1)c1ccc(F)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.773,0.0
O=C(O)CNC(=O)c1ccc(Cl)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.981,0.0
CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,"[0, 1, 0, 0, 0, 0]",0.0,-0.46,0.0,0.0,0.0,0.0
CCCCCCCCCCCCOP(=O)([O-])O.[K+],"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.784,0.0,0.0,0.0
CCCCC(CC)C(=O)OOC(C)(C)CCC(C)(C)OOC(=O)C(CC)CCCC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-7.188,0.0,0.0,0.0
CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.43,0.0,0.0,0.0
NC(=O)CCN(CCO)c1nc(Nc2ccccc2)nc(Nc2ccc(/C=C/c3ccc(Nc4nc(Nc5ccccc5)nc(N(CCO)CCC(N)=O)n4)cc3S(=O)(=O)[O-])c(S(=O)(=O)[O-])c2)n1.[Na+].[Na+],"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.248,0.0,0.0,0.0
OCC1(CO)CC=CCC1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.91,0.0
O=C(O)C(Br)=C(Br)Br,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.359,0.0,0.0,0.0
NNc1nncc2ccccc12,"[1, 0, 0, 0, 0, 0]",-5.17,0.0,0.0,0.0,0.0,0.0
COC(=O)C(Cl)Cc1ccc(Cl)cc1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-3.765,0.0,2.337,0.0
Cc1ncc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)n1C,"[0, 1, 0, 0, 0, 0]",0.0,1.6,0.0,0.0,0.0,0.0
O=C(O)CCCC(C(=O)O)(c1ccccc1)c1ccccc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.174,0.0,0.0,0.0
O=C1OC(=O)C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-5.171,0.0,2.207,0.0
C=CC(CCCCC)OC(C)=O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.302,0.0
CS(=O)(=O)NCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,"[0, 1, 0, 0, 0, 0]",0.0,2.1,0.0,0.0,0.0,0.0
Cc1cc(Cl)cc2c1C(=O)/C(=C1/Sc3cc(Cl)cc(C)c3C1=O)S2,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-7.932,0.0,0.0,0.0
CCCCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.473,0.0
OCCNCC(O)CNCCO,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.394,0.0
FC(F)(F)c1nc2c(Cl)c(Cl)ccc2[nH]1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.568,0.0,0.0,0.0
CCNCc1cc2cc(S(N)(=O)=O)oc2s1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.04,0.0,0.0,0.0
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3cccc(F)c3)CC2)CC1,"[0, 1, 0, 0, 0, 0]",0.0,3.21,0.0,0.0,0.0,0.0
NS(=O)(=O)c1ccc(CNC(=S)NC(C(=O)O)C(O)c2ccccc2)cc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.29,0.0,0.0,0.0
C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.322,0.0
CC(C)Cn1cnc(-c2ccccc2)c1-c1nc2c(N)ncnc2s1,"[0, 1, 0, 0, 0, 0]",0.0,3.72,0.0,0.0,0.0,0.0
O=S(=O)(Oc1ccc(Cl)cc1)c1ccccc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.299,0.0
Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CC4CCCO4)cc3)n2)n1C(C)C,"[0, 1, 0, 0, 0, 0]",0.0,2.82,0.0,0.0,0.0,0.0
Cn1c(-c2cc(=O)c(O)c[nH]2)nn(S(=O)(=O)NC(=O)N2C[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c3csc(N)n3)C2=O)c1=O,"[0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,98.51,0.0,0.0
C[C@@]1(c2cc(-c3cncnc3)c(F)cc2F)CCSC(N)=N1,"[0, 1, 0, 0, 0, 0]",0.0,0.8,0.0,0.0,0.0,0.0
Nc1ccc(S(=O)(=O)CCOS(=O)(=O)O)cc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.905,0.0,0.0,0.0
C=CCc1ccc(OC(C)=O)c(OC)c1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-2.702,0.0,2.092,0.0
COc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1OC,"[0, 1, 0, 0, 0, 0]",0.0,3.4,0.0,0.0,0.0,0.0
CC[NH+](C)CC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.713,0.0,0.0,0.0
CCO[Si](C)(C)OCC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.204,0.0
CCC(C)(C)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,"[0, 1, 0, 1, 0, 1]",0.0,1.37,0.0,98.37,0.0,117.49
N#Cc1cccc(C#N)c1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.173,0.0
N[C@@H]1CCCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1,"[0, 1, 0, 1, 0, 0]",0.0,1.97,0.0,97.76,0.0,0.0
O=S(=O)(O)c1ccccc1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,0.849,0.0,2.25,0.0
O=C1OCc2ccccc21,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.863,0.0,0.0,0.0
C#CCSP(=O)(OCC)OCC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,4.063,0.0
Cc1ccc([N+](=O)[O-])cc1C,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.179,0.0,0.0,0.0
CC(C)OC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.371,0.0
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,"[1, 0, 1, 0, 0, 0]",-6.82,0.0,-2.722,0.0,0.0,0.0
CCCCOC(=S)SC(=S)OCCCC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.279,0.0
O=c1[nH]c2ccccc2c(=O)n1CCO,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.113,0.0,0.0,0.0
CCCCCCCCCCCC(=O)NP(=O)(OC)SC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.51,0.0
ClC1(Cl)C2(Cl)C3C4(Cl)C1(Cl)C1(Cl)C4(Cl)C(Cl)(Cl)C3(Cl)C21Cl,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.407,0.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC1O[C@@H](CC(=O)O)[C@H](O)[C@@H](O)[C@@H]1O,"[1, 0, 0, 0, 0, 0]",-5.98,0.0,0.0,0.0,0.0,0.0
Cc1nn(-c2ccccc2)c(C)c1N=O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.736,0.0,0.0,0.0
CC(C)NC[C@@H](O)COc1ccc(CCOCC2CC2)cc1,"[1, 0, 0, 0, 0, 0]",-4.81,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCO,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-3.013,0.0,1.608,0.0
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@H](O)C[C@H](O)CC(=O)O,"[1, 0, 0, 0, 0, 0]",-5.31,0.0,0.0,0.0,0.0,0.0
